NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Rivina humilis,L.,Phytolaccaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rivina humilis,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rorippa sarmentosa,(Soland. ex Forst.) J.F. Macbr.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Nasturtium sarmentosum,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rubus ellipticus,Sm.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus ellipticus,Vascular plants,Hawaiian Islands,,1961,1961,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rubus niveus,Thunb.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus niveus,Vascular plants,Hawaiian Islands,,1965,1965,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rubus praecox,Bertol.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus discolor,Vascular plants,Hawaiian Islands,,1983,1983,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rubus rosifolius,Sm.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus rosifolius,Vascular plants,Hawaiian Islands,,1880,1880,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rubus sieboldii,Blume,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus sieboldii,Vascular plants,Hawaiian Islands,,1971,1971,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rudbeckia laciniata,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Rudbeckia laciniata,Vascular plants,Hawaiian Islands,,1958,1958,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ruellia brevifolia,(Pohl) C.Ezcurra,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Ruellia graecizans,Vascular plants,Hawaiian Islands,,1925,1925,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ruellia prostrata,Poir.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Ruellia prostrata,Vascular plants,Hawaiian Islands,,1944,1944,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ruellia simplex,C.Wright,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Ruellia brittoniana,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rumex acetosella,L.,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rumex acetosella,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rumex brownii,Campd.,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rumex brownii,Vascular plants,Hawaiian Islands,,1958,1958,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rumex crispus,L.,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rumex crispus,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rumex obtusifolius,L.,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rumex obtusifolius,Vascular plants,Hawaiian Islands,,1917,1917,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rytidosperma pilosum,(R.Br.) Connor & Edgar,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Danthonia pilosa,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Rytidosperma semiannulare,(Labill.) Connor & Edgar,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Danthonia semiannularis,Vascular plants,Hawaiian Islands,,1903,1903,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sacciolepis indica,(L.) Chase,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sacciolepis indica,Vascular plants,Hawaiian Islands,,1908,1908,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sagina decumbens,(Elliott) Torr. & A.Gray,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Sagina decumbens,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sagina japonica,,,Caryophyllales,Magnoliopsida,Tracheophyta,,Sagina japonica,Vascular plants,Hawaiian Islands,,1985,1985,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sagittaria latifolia,Willd.,Alismataceae,Alismatales,Liliopsida,Tracheophyta,TPL,Sagittaria latifolia,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Salicornia virginica,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Salicornia virginica,Vascular plants,Hawaiian Islands,,1968,1968,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Salpichroa origanifolia,(Lam.) Baill.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Salpichroa rhomboidea,Vascular plants,Hawaiian Islands,,1931,1931,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Salsola kali,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Salsola kali,Vascular plants,Hawaiian Islands,,1947,1947,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Salvia coccinea,Buc'hoz ex Etl.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Salvia coccinea,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Salvia occidentalis,Sw.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Salvia occidentalis,Vascular plants,Hawaiian Islands,,1835,1835,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sambucus canadensis,L.,Adoxaceae,Dipsacales,Magnoliopsida,Tracheophyta,TPL,Sambucus mexicana,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Schefflera actinophylla,(Endl.) Harms,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,TPL,Schefflera actinophylla,Vascular plants,Hawaiian Islands,,1900,1900,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Schinus terebinthifolia,Raddi,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Schinus terebinthifolia,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Schizachyrium condensatum,(Kunth) Nees,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Schizachyrium condensatum,Vascular plants,Hawaiian Islands,,1961,1961,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Schizostachyum glaucifolium,(Rupr.) Munro,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Schizostachyum glaucifolium,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Schoenoplectus californicus,(C.A.Mey.) Soják,Cyperaceae,Poales,Liliopsida,Tracheophyta,TPL,Schoenoplectus californicus,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sechium edule,(Jacq.) Sw.,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,TPL,Sechium edule,Vascular plants,Hawaiian Islands,,1965,1965,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senecio sylvaticus,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Senecio sylvaticus,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senecio vulgaris,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Senecio vulgaris,Vascular plants,Hawaiian Islands,,1932,1932,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna didymobotrya,(Fresen.) H.S.Irwin & Barneby,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Senna didymobotrya,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna obtusifolia,(L.) H.S.Irwin & Barneby,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Senna obtusifolia,Vascular plants,Hawaiian Islands,,1945,1945,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna occidentalis,(L.) Link,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Senna occidentalis,Vascular plants,Hawaiian Islands,,1836,1836,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna pendula,(Vogel) H.S.Irwin & Barneby,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Senna pendula var. advena,Vascular plants,Hawaiian Islands,,1908,1908,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna septemtrionalis,(Viv.) H.S.Irwin & Barneby,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,senna septemtrionalis,Vascular plants,Hawaiian Islands,,1913,1913,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Senna surattensis,(Burm.f.) H.S.Irwin & Barneby,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,senna surattensis,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sesbania sesban,(L.) Merr.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Sesbania sesban,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Setaria palmifolia,(J.Koenig) Stapf,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Setaria palmifolia,Vascular plants,Hawaiian Islands,,1903,1903,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Setaria verticillata,(L.) P.Beauv.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Setaria verticillata,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sherardia arvensis,L.,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,TPL,Sherardia arvensis,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sida acuta,Burm.f.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Sida acuta,Vascular plants,Hawaiian Islands,,1985,1985,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sida rhombifolia,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Sida rhombifolia,Vascular plants,Hawaiian Islands,,1837,1837,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sida spinosa,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Sida spinosa,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sigesbeckia orientalis,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sigesbeckia orientalis,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Silene gallica,L.,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Silene gallica,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sisymbrium altissimum,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Sisymbrium altissimum,Vascular plants,Hawaiian Islands,,1927,1927,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sisymbrium irio,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Sisymbrium irio,Vascular plants,Hawaiian Islands,,1963,1963,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sisymbrium officinale,(L.) Scop.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Sisymbrium officinale,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sisyrinchium rosulatum,E.P.Bicknell,Iridaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Sisyrinchium rosulatum,Vascular plants,Hawaiian Islands,,1944,1944,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sisyrinchium strictum,E.P.Bicknell,Iridaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Sisyrinchium strictum,Vascular plants,Hawaiian Islands,,1938,1938,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum aviculare,G. Forst.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum aviculare,Vascular plants,Hawaiian Islands,,1955,1955,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum capsicoides,All.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum capsicoides,Vascular plants,Hawaiian Islands,,1837,1837,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum elaeagnifolium,Cav.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum elaeagnifolium,Vascular plants,Hawaiian Islands,,1958,1958,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum linnaeanum,Hepper & P.-M.L.Jaeger,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum linnaeanum,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum mauritianum,Scop.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum mauritianum,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum pimpinellifolium,L.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Lycopersicon pimpinellifolium,Vascular plants,Hawaiian Islands,,1850,1850,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum pseudocapsicum,L.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum pseudocapsicum,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum robustum,H.L. Wendl.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum robustum,Vascular plants,Hawaiian Islands,,1977,1977,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum seaforthianum,Andrews,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum seaforthianum,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum torvum,Sw.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum torvum,Vascular plants,Hawaiian Islands,,1954,1954,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum tuberosum,L.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum tuberosum,Vascular plants,Hawaiian Islands,,1811,1811,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solanum viride,Schur,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum viride,Vascular plants,Hawaiian Islands,,1937,1937,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Solidago canadensis,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Solidago canadensis,Vascular plants,Hawaiian Islands,,1926,1926,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sonchus asper,(L.) Hill,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sonchus asper,Vascular plants,Hawaiian Islands,,1975,1975,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sonchus oleraceus,(L.) L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sonchus oleraceus,Vascular plants,Hawaiian Islands,,1817,1817,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sorghum halepense,(L.) Pers.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sorghum halepense,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sorghum x drummondii,(Nees ex Steud.) Millsp. & Chase,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sorghum sudanense,Vascular plants,Hawaiian Islands,,1914,1914,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spartium junceum,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Spartium junceum,Vascular plants,Hawaiian Islands,,1956,1956,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spathodea campanulata,P.Beauv.,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Spathodea campanulata,Vascular plants,Hawaiian Islands,,1890,1890,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spathoglottis plicata,Blume,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Spathoglottis plicata,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spergula arvensis,L.,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Spergula arvensis,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spermacoce exilis,(L.O.Williams) C.D.Adams ex W.C.Burger & C.M.Taylor,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,TPL,Spermacoce mauritiana,Vascular plants,Hawaiian Islands,,1973,1973,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spermacoce spiralis,Bacigalupo & E.L.Cabral,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,TPL,Spermacoce assurgens,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sphagneticola trilobata,(L.) Pruski,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Wedelia trilobata,Vascular plants,Hawaiian Islands,,1965,1965,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Spirodela polyrrhiza,(L.) Schleid.,Araceae,Alismatales,Liliopsida,Tracheophyta,TPL,Spirodela polyrrhiza,Vascular plants,Hawaiian Islands,,1918,1918,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sporobolus africanus,(Poir.) Robyns & Tournay,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sporobolus africanus,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sporobolus diandrus,(Retz.) P.Beauv.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sporobolus diander,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sporobolus elongatus,R.Br.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sporobolus elongatus,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sporobolus indicus,(L.) R.Br.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sporobolus indicus,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Sporobolus pyramidatus,(Lam.) C.L.Hitchc.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sporobolus pyramidatus,Vascular plants,Hawaiian Islands,,1978,1978,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Stachys arvensis,(L.) L.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Stachys arvensis,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Stachytarpheta cayennensis,(Rich.) Vahl,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Stachytarpheta dichotoma,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Stachytarpheta jamaicensis,(L.) Vahl,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Stachytarpheta jamaicensis,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
